engine_rpm,lub_oil_pressure,fuel_pressure,coolant_pressure,lub_oil_temp,coolant_temp,engine_condition
461,1.923133743,6.811785293,4.432648129,78.00138943,87.16618963,1
810,2.123025163,5.969875876,1.675121025,83.62355996,86.66268427,0
1035,2.904718282,5.525722009,2.151996911,75.82893253,75.07642458,1
521,4.143175341,2.151899447,2.13977635,75.09227652,87.96731764,1
689,4.038306957,9.429847607,2.594671608,75.49630343,83.36869515,0
545,3.222519593,4.560048453,3.430100629,75.96845316,72.95668046,1
851,3.102660178,7.688245676,2.142378103,77.04509644,75.8196062,1
508,4.288546964,5.672751783,2.099556435,76.17277111,80.35733851,1
939,3.84920472,5.114817068,2.551239989,86.5320228,90.82230699,1
705,2.054663474,3.758152733,2.022250233,76.72932503,93.17586759,0
546,2.984033385,5.578544357,2.05984801,77.56193558,78.08920009,1
704,2.448940689,4.011016736,4.402374939,80.79942553,67.95304028,1
610,3.002474671,9.175775764,2.832133556,76.95765521,80.86582694,1
897,3.540680837,3.014619664,3.181560337,78.23746089,71.39268935,0
1079,1.884124018,5.505063544,2.039940962,76.30840644,74.05852444,0
770,2.498814748,5.934154688,1.844642827,73.95425024,80.53193995,1
835,2.499152606,7.107738895,2.457911939,74.617982,80.41383013,0
794,2.66347613,5.038385571,2.072589604,77.01303477,73.70308332,0
888,2.538669375,7.373018467,2.463909043,76.08784399,68.42469459,1
669,4.169441193,7.299598647,4.380516606,79.10117485,79.51695906,1
1330,2.573914105,8.465313461,1.868026975,77.07090119,83.93975452,1
819,4.400376227,4.515654341,2.923142699,78.3906914,74.71179751,0
935,3.665291483,6.379486009,1.415059459,76.71292945,65.53934165,1
1087,1.753912623,5.218494845,0.852695747,75.72179953,76.52785383,0
530,2.012522097,4.955656059,1.753217776,82.83883185,85.41738601,1
959,2.662612619,11.53949779,1.958195278,77.94636439,75.07163649,0
563,2.217111772,6.034854522,2.623956293,78.60389185,77.73104383,1
817,3.335511607,8.374007278,1.701024908,85.39197692,86.12808815,0
625,1.990927765,4.608575394,1.821683151,74.08297144,76.73183807,0
655,4.224360994,4.890019982,1.358188683,76.48856305,86.18930572,1
946,2.337909938,5.878699254,6.107326234,78.05562273,81.37253081,0
737,3.132660846,7.90140405,3.363080814,81.27212404,84.4744421,1
595,2.32728966,5.260016779,1.797924823,77.16613252,79.10163197,1
1178,3.745103887,5.809341248,2.160150344,76.06251625,80.16843037,1
591,2.420491413,18.22316606,3.033788928,76.44243803,78.90178648,1
806,2.867108729,14.66783426,2.347782368,76.28220671,76.27870996,1
1394,2.427041238,7.196823569,2.665792539,80.13798232,81.86284682,0
1068,3.145591215,7.536734643,1.935095734,75.73756163,80.69230729,1
997,4.644626094,2.495695063,1.805796602,75.66443527,71.45451683,1
709,2.806818482,5.991776262,2.98355576,76.59748117,82.92638886,1
427,4.193492956,7.058224045,1.173797398,76.66155111,73.05572361,1
901,2.500751888,6.261984137,2.204668552,75.34742307,75.79518571,1
836,0.148360827,5.62276907,1.631590964,73.83681057,74.78693442,1
888,2.897511047,5.805704873,1.194699346,77.28192031,70.52688686,1
721,3.541263916,5.367468376,2.289658856,76.79268294,78.42414979,1
471,4.628287925,4.555319764,2.49990938,74.29715096,84.66077966,0
553,2.194783861,6.290061279,2.420876785,76.88504702,84.55689091,1
441,3.214065091,4.150708217,1.181065063,76.26769279,78.29962625,0
1062,3.505451377,10.6759663,2.828360427,78.63886486,64.56515493,1
417,1.720048315,5.106032941,4.465674413,75.46214905,85.02713238,1
626,4.073131713,8.223919565,1.669200553,76.46442382,84.84316825,1
576,2.935569316,7.737717353,2.018710725,74.97659431,77.25544602,1
1258,2.959647655,4.557222071,1.953855626,75.38012938,70.47834215,1
621,3.157718708,8.96486265,1.533397305,76.02556116,77.15480599,1
519,2.023178377,6.921181577,5.98906633,75.6781697,73.76274834,1
471,2.530021373,3.791860559,2.842785764,76.85761685,73.92428444,0
583,2.509730943,3.445709597,4.137416326,77.80499564,82.96599085,1
718,4.629742567,6.874856681,5.449122614,74.94002168,84.50221063,1
985,3.680778228,4.997288123,3.280425031,76.47880576,76.40389363,0
375,4.268756572,5.725888987,1.614396104,82.32514804,72.56681118,1
1605,3.355466712,6.721512317,2.666127686,76.43180403,94.81154573,1
480,2.806491373,6.913741951,1.735515452,73.69021235,81.77604112,1
495,4.595954516,6.535820577,2.983434817,74.91372191,88.45590071,1
408,4.55325768,5.688232291,2.342417166,78.31806534,89.40200357,1
875,2.138136174,6.307846173,3.224863927,74.30849506,85.79693397,1
1644,4.176589095,10.13609504,1.359340027,77.81073276,88.31145553,0
996,3.219523704,2.934951885,1.085233293,75.53095327,78.18899266,1
368,2.855330518,8.258389184,3.058607867,76.10275758,73.44572811,1
983,3.144771508,3.100991356,2.101836234,75.63182966,75.69789458,0
599,2.233524002,4.700021885,2.409824603,75.26306407,68.26551229,1
960,4.940178377,5.891974674,0.961499611,80.94284558,88.48980817,1
1123,2.841169183,6.41236017,2.412952042,82.47304668,83.63520404,0
816,2.655077939,5.122956034,2.635976581,75.65949592,79.89582324,1
363,3.803833514,3.891699875,2.327709354,82.8185066,88.61362473,1
858,5.151661544,8.264509699,1.49746606,76.5990625,78.43317379,1
1185,2.857627579,8.166301316,1.625445921,82.92674569,78.72738616,0
1227,2.090157611,8.784956876,3.997806822,75.96355765,80.78888934,0
667,2.5602269,7.295842637,2.679369311,75.61749773,76.42846729,0
527,4.001372947,6.932330523,1.26678552,76.98482322,81.99381986,1
441,3.845311058,8.321887802,2.981388973,78.18950072,71.8014731,1
655,3.714818525,5.2731771,5.482187874,74.75097756,79.38787362,1
628,3.864148008,4.598943456,1.559997663,75.83446268,75.76058166,1
633,4.99797005,5.827522983,2.562960071,76.94840902,73.27514046,1
550,0.318334168,5.572440433,3.896050769,78.27655179,82.46730613,1
686,5.312312798,8.061524398,2.989629733,75.10060761,70.37369142,1
681,3.458918211,5.613973614,1.503191545,84.45236991,89.12649531,1
734,5.369783804,8.63110744,1.484931828,75.18609044,72.1292826,1
919,5.191460101,3.854911911,2.996236167,80.36185969,90.57603956,1
926,5.49518566,8.557327943,1.98479353,77.49463576,87.94335726,0
553,2.043580155,5.04796544,2.399444776,75.37606787,78.58027175,1
447,3.658044245,10.7112065,3.176397491,75.23468743,85.18432056,1
961,4.097132919,10.5320567,1.307209448,78.75399807,78.77617975,0
804,3.221900908,4.972636357,0.997487996,75.68492986,65.55966559,1
410,2.632946613,4.439758573,2.44230126,76.93504732,72.41298003,1
890,2.053390399,4.957024278,1.580854523,74.92886443,72.63764254,0
987,4.069378117,5.558637538,1.333809063,76.24401229,72.64620034,0
633,3.271553447,4.541113318,2.378213843,77.59650319,68.34558149,1
624,3.960863527,5.624983539,1.924659209,77.6505954,78.25000108,0
905,3.336252095,6.162150327,2.525118033,77.49585578,86.05548878,0
504,3.937978961,7.157951661,3.659963874,74.41162542,67.06401637,1
928,3.021718472,5.538550603,3.001202364,76.38977277,87.36911144,1
988,4.656344664,8.617087139,1.633913696,79.56105761,73.74378394,0
867,3.085954704,7.036371176,1.405476549,85.32669067,75.56315436,0
672,4.14429643,16.46822488,4.637541633,78.17600377,69.47955314,1
812,3.110061318,5.864402332,1.316039121,78.34043752,89.33013981,0
770,3.834607022,7.261652433,2.132297582,75.08418591,71.18220736,1
561,2.246204645,3.692150195,2.949577177,78.20517435,67.72346203,1
1233,4.195883587,4.5729261,2.853887041,82.35370488,85.52116086,1
808,3.440711335,0.705989326,3.337582866,76.22079582,71.54653845,0
915,4.913178406,10.16045696,1.900463653,72.99042716,69.14573376,1
838,3.377151875,4.159451141,2.141784028,77.25819595,88.78397112,1
902,2.130306269,15.05317057,1.277481272,84.77244801,77.54194261,0
522,4.947887017,6.417194324,2.738703368,77.31910325,75.37394624,0
769,3.10027592,6.703659758,2.904821346,76.83527267,81.91189848,0
451,2.559194924,9.88938241,1.230916978,74.48004374,77.16899283,1
825,3.089788041,4.394208484,2.49876933,76.25669379,76.77554419,1
664,2.011651111,2.252531727,3.047165017,77.16014742,67.9690842,1
914,2.97960631,9.607924349,2.534476996,84.83697761,74.9742769,1
1571,4.738721038,10.94063432,4.533094073,75.9233961,81.27415088,0
473,3.444812344,4.807555384,2.860550968,76.51259426,72.32719552,1
1624,3.676106176,7.792617362,1.887322446,80.10364251,70.55833111,1
805,2.360811182,3.327082866,2.911210625,76.68551918,86.04908446,0
1171,5.705218389,7.780055676,2.522407546,76.95702494,78.56093948,0
721,2.073110791,2.034095497,1.171941958,76.75629483,82.77191048,0
568,1.694807429,12.34896835,2.549711111,73.73663648,74.46625446,1
794,3.424242823,5.681970834,3.237348066,77.5098711,83.84600248,1
850,4.407899469,5.081583842,2.96724978,75.55657005,83.31016017,0
1285,3.458044725,6.303760865,0.988733451,74.64060711,75.95603868,0
474,4.987821452,5.106976274,1.663558499,81.948246,80.24609669,1
498,5.18692331,2.256511115,2.667461083,76.24241255,68.73934925,1
907,4.758131731,6.350904666,2.017710286,74.82056895,65.34923186,0
834,3.685473349,7.428454954,1.320853188,74.99213547,68.27926469,1
1478,2.505067796,2.39581248,2.713413544,76.62839539,74.58776577,1
458,4.303228937,5.800936396,2.420296882,81.30244604,66.98689178,1
564,4.506464093,7.504776098,2.51856622,74.84790701,67.33581019,1
1097,3.263316653,5.729700412,2.254573181,85.13079917,67.06606773,1
698,3.722387521,15.15492515,1.695858616,74.65001299,83.96069734,1
802,2.975014534,7.962033881,3.084247576,76.29394567,77.1445304,0
1143,1.827575079,5.003871556,1.068423964,77.03539444,81.98565482,1
986,5.081854974,5.973854555,1.66673286,75.60820406,76.71485994,1
540,3.878581583,7.175384283,1.512568222,74.60066316,74.42623108,1
636,4.249385432,7.235523522,2.120424127,77.12119046,64.14440978,0
418,2.538428379,2.945069073,2.603207655,78.01496098,76.49333619,0
1149,4.026815374,4.837284714,1.168941593,75.30195155,83.48554349,1
700,2.682045569,5.648130863,1.474099556,75.70691688,78.03181731,0
561,3.772854851,6.922092906,1.217467676,75.703468,73.49807592,0
498,4.695483222,5.649934786,1.292490767,75.26942302,73.06230356,0
604,3.513591355,7.798057387,1.406755305,85.27845464,87.31915782,0
898,2.174168586,4.549271629,2.925932025,75.81819477,70.41207192,0
451,2.766045521,4.693013289,2.609805163,86.84587814,84.93854802,1
743,4.521708406,7.787334931,1.251312239,78.0973491,84.62915417,0
656,4.900737635,4.287248129,1.295625145,77.45307991,79.15828572,0
777,4.825447141,14.95296083,2.967506328,73.81367144,74.75112149,1
1244,3.943147638,5.018652244,1.28989571,73.74736462,75.36255856,1
1401,3.177904795,8.542869977,1.088409232,78.63093247,70.93320965,1
856,3.209714014,3.649617422,2.709607018,76.83114215,81.53563222,1
421,4.792906068,6.049350392,2.23829835,76.37427264,80.97397202,0
641,4.333003294,8.515631333,1.888784316,77.09910285,81.04273841,1
785,6.017783711,6.099246852,1.542248984,77.7384358,85.16826542,1
612,4.764782691,9.149370388,1.141852139,75.47047966,67.5495656,0
1322,2.991290469,9.119247002,2.019197305,72.95895429,84.9761845,0
665,3.473601874,5.873480013,4.174437072,77.1963103,74.59148862,1
1090,2.579803726,5.05421045,2.323047127,84.14110223,82.11571916,0
668,2.647188236,6.779182153,2.180999725,76.33546452,74.62554309,1
625,3.943675777,6.70051716,2.808612658,74.99130718,83.00972222,1
662,2.764020025,9.657172672,3.466439323,73.16938437,76.18183179,1
739,3.812284517,2.763979925,2.600368234,76.41595159,82.36310653,1
640,4.993839255,5.618760299,1.422758349,75.29334327,71.01179588,1
741,4.549989748,4.379714854,1.252984607,81.64093372,81.9759681,0
453,4.273580605,5.817989744,2.505244416,75.5257927,87.10389251,1
411,3.942370532,6.0775791,3.953888784,86.0604241,89.37432819,1
632,4.414195206,4.205140646,1.507452382,77.05870624,71.62027123,1
886,1.959196775,8.712487646,2.901944591,76.40888184,73.41943245,0
730,2.894705653,7.200042284,1.611206597,76.20685163,76.34978708,1
581,3.616853098,6.159425298,2.481666902,80.37004692,81.42167926,1
730,3.200645361,8.042462302,2.327295315,78.88035002,82.74628926,1
534,4.850609699,8.052545628,1.601042201,75.74749416,77.47029121,0
868,2.603741101,11.87232134,5.105756547,83.11927172,71.70115963,1
960,4.439183332,12.82883461,2.973150548,76.81822446,74.26170323,1
1095,5.159227183,7.166623651,1.906776019,74.95598775,74.42671474,0
908,3.033810183,4.897281715,2.225713178,81.6329511,77.37121538,1
927,5.049482223,11.48385362,1.70063814,73.97007176,78.79306671,1
1017,2.806894209,4.171261228,2.41364906,77.91768786,87.42475679,0
867,2.096600714,7.229304591,1.282747329,84.03213483,79.55630153,1
837,2.832559587,10.11529306,1.473711519,74.74143888,75.77967287,1
669,2.939017511,6.655452016,1.362066623,77.2772477,70.76075018,1
1089,2.997760567,9.777195734,1.479159249,76.01802321,72.29080691,0
785,4.413537169,6.074009679,0.801829165,75.41866139,75.5313496,1
583,2.138152155,6.524356533,4.797648381,76.59560729,81.57712005,0
290,2.204520411,5.905334625,2.805542584,79.28485191,67.48804167,1
903,4.730106834,6.540654213,2.456370294,75.18642335,78.05554849,0
751,3.775300755,5.150585032,4.658515049,78.43681785,79.29427796,0
766,4.573954754,5.78106048,1.424037901,76.0366148,84.95570458,1
1031,3.888125061,7.745781459,1.979135503,74.62993349,73.63631035,1
388,3.783645826,7.832722237,1.660370817,77.1374896,81.76703501,1
788,2.411184914,3.55165318,4.684686799,86.29805755,85.05654828,1
688,3.249065272,9.32106826,2.129107232,76.73309361,69.48150013,1
930,4.710539467,6.559223775,1.703550347,78.1842884,86.74098771,1
751,2.932798873,4.64397581,2.470648989,85.19900857,91.18008058,1
1220,3.646510793,6.136674569,3.597194603,74.12660149,76.95650213,0
557,4.849661196,8.168232184,2.446612938,75.70971555,70.72839247,1
667,3.180426546,8.718281463,2.047986646,80.42445588,79.18547658,0
872,2.448751449,7.048791265,2.302935424,75.30545261,78.86361454,1
763,4.322989922,4.026858318,2.8145839,86.59607426,71.43725478,1
848,2.853279298,3.8374692,1.385961107,76.37797691,66.46533267,0
443,2.628596373,6.531508985,3.187268054,73.70178192,89.508966,1
1077,4.147730586,7.639341242,1.464019297,76.26829434,80.63517307,1
394,1.928600088,8.928887729,6.229349133,77.8909604,75.07678986,1
557,3.912950354,6.806831196,1.622156701,83.72188181,74.31001789,1
409,3.916356529,5.922400717,2.479630855,78.57566552,79.04191622,1
542,5.086293931,7.384268964,2.14541726,75.5851805,71.35381116,1
676,3.558208877,7.325706502,1.359231943,76.27671859,79.23303291,1
747,4.338552325,5.69215987,1.395119894,82.4674263,80.66708907,1
870,2.226860567,6.27386602,2.568477898,79.59755285,80.39176884,1
396,2.730055226,14.27441545,1.94858113,76.24493547,81.4526832,1
1213,1.738052386,6.957437478,1.822884942,76.81319542,93.32576154,1
634,4.430440036,7.067376644,2.140868833,74.93758963,80.77428828,1
731,2.844381641,5.186787625,1.389616243,85.55961021,85.47017427,1
878,4.774250475,6.086959095,1.749206292,75.35411909,78.44327432,0
786,2.974823954,11.55144474,1.530399576,75.36831263,73.43334534,1
706,2.307239245,8.112507981,5.055324145,79.46964895,71.63392993,0
1453,2.532943734,5.862437596,3.321085636,77.68036373,77.7951488,0
424,2.887835039,5.537057488,1.230042261,73.98825288,76.90054579,1
907,4.039468544,8.086417249,0.433645572,86.42147795,90.68607791,1
913,2.902244766,7.26088128,1.944854698,75.87925919,79.0141533,1
484,0.587658893,5.738170606,2.059310763,77.49103552,92.22968393,0
922,2.188351288,5.229671878,1.586777027,89.01404418,82.68961878,1
1055,5.540240119,4.785538143,2.453284618,75.75538871,86.39102174,0
760,4.581250016,7.937958772,1.497478881,75.40469564,87.43143886,1
1086,3.542768643,8.753036689,2.802036318,77.56532871,72.20897924,0
633,2.838720514,6.860739263,2.303114339,77.2491496,80.60293066,0
792,2.086136715,6.038075463,2.187946103,76.01004083,86.67534648,1
624,3.726964786,9.839936023,3.458770024,78.1653439,84.20391579,1
794,5.008104702,5.40714371,1.546294046,77.17851766,75.791145,1
428,3.782468442,4.413737364,1.45433908,77.54882687,91.43798734,0
629,3.442992699,5.461486276,2.249902735,75.29181862,79.08143982,1
395,2.418650104,4.976541911,2.613254527,76.92533995,86.84067164,1
726,4.144246173,6.817041008,3.359383841,75.77155459,81.0951189,0
731,3.474908663,7.348450076,2.363766664,76.03817414,79.77829892,1
429,3.645413297,6.938714975,1.719368583,76.66058612,72.77808768,1
829,3.273804391,4.581891734,6.1356653,74.15091286,74.13745519,0
617,5.852661833,8.240702771,2.478616709,76.0608922,69.23828506,1
639,2.289890043,8.300949284,3.3095891,77.19063408,82.43632759,1
1391,4.229502993,9.16455509,4.725150271,76.90075939,87.54790173,0
683,2.369701622,4.663605577,1.649664133,76.09885842,78.43323699,1
658,3.507145485,5.331730667,2.54624188,76.70382245,77.76786912,0
520,4.233657911,2.376546317,2.775907168,77.68039376,85.78685223,1
864,4.178365254,6.5047426,2.63663204,76.26571244,81.09804486,1
420,2.04768311,6.693278733,3.297599961,75.75845523,78.5131124,1
795,3.051263323,4.968039067,2.572026895,76.90349043,88.31675114,0
919,4.394625865,7.033412611,2.426263654,75.12867931,83.69221537,1
1247,2.92169679,11.80364852,1.8839277,89.46939879,78.90903908,0
1222,6.06009043,8.204878885,0.911828429,75.92155127,72.04654876,0
1022,1.792154357,7.351483943,1.4740293,73.58050131,82.00480214,1
798,2.797812699,10.38851438,1.592542447,81.65729624,67.1809629,1
607,3.0892649,4.696367549,2.558342615,76.61360752,70.43719041,0
899,2.205858645,7.56670839,3.101864421,76.94127802,78.20223166,0
740,2.479111729,6.948634477,2.999718288,77.47376173,82.22793175,1
720,3.879221833,7.907090111,1.916450353,76.79574443,86.43088633,0
612,2.072847372,5.938563538,1.002812184,76.51705809,72.21223751,1
572,3.981359296,6.781867589,1.482523246,76.70600342,84.05740073,1
1100,4.493431584,2.6612534,2.004319371,81.95302698,73.92068053,0
793,2.628779994,5.919787407,1.881325397,75.29084927,76.95056758,1
460,1.964847256,4.641325784,3.336201751,75.36795961,74.88544089,1
774,3.684048357,3.159582155,2.594806695,80.37935163,72.72811723,1
1220,3.378465494,9.013793366,2.648977169,77.15151827,74.89984613,0
793,2.165552442,4.297832977,1.813112828,84.62620718,77.23228252,0
619,4.542526796,6.522126142,2.667350059,79.44279488,72.12301406,1
983,2.282467587,5.732357486,2.799168289,82.13327336,70.7910947,0
618,2.726266415,4.433903751,1.906657215,77.83167114,83.3494213,0
1487,3.669765545,6.267736457,1.959287229,77.45640416,82.46753113,0
711,3.030602932,8.77531637,1.751713235,88.6816663,86.13202085,1
1427,4.813734873,11.76327806,2.87895228,77.97465792,80.23828114,1
914,2.981207242,18.51834456,2.66613553,85.48418284,82.44903468,0
592,3.200134701,7.491192016,3.226060388,76.29296148,70.53128808,1
712,3.689830896,7.646910151,2.011903606,84.88212632,79.77074298,1
693,3.74272562,5.371875751,3.215384348,76.52699616,75.34380877,0
914,4.149338249,10.12206816,1.689662905,77.14126477,83.50533888,1
1289,4.291256456,4.884495328,3.864385738,85.88978609,73.20149185,0
570,2.634506356,5.86011383,2.214637007,77.73726706,85.1916159,0
1416,2.809944413,4.403403956,0.971006401,75.59610804,78.02903415,0
812,4.683825713,8.087663738,1.36891826,73.07993425,87.59988145,0
921,5.654305029,5.919696791,2.141576261,76.86150833,73.99644615,0
918,2.710051877,7.917787263,2.464182992,75.21024561,80.81892553,1
912,5.130885288,4.22787165,1.679004296,78.68522281,72.93446003,1
555,4.247507441,0.625999717,3.108186393,82.89391042,83.62292674,1
653,5.146275643,10.69181299,4.17563116,77.07618453,80.84762464,0
766,3.27975407,3.939085798,1.968161846,79.31262112,86.53850187,1
958,2.714196123,4.874474605,0.492047987,75.2806319,70.02083189,0
1047,3.8579817,1.043973677,1.127152403,76.95072274,81.87436046,0
401,2.58729799,5.839473934,2.615483716,76.7519373,81.49294533,1
633,2.211678726,7.715703141,2.244280224,76.32532303,81.73380535,0
620,3.812113372,5.113655413,2.979629,75.59756064,83.66485307,0
1235,2.367840724,7.623085976,1.25801449,77.29195443,78.16118422,0
562,4.809846688,6.096381379,3.415145409,83.22608729,76.5337961,1
501,3.205013649,7.298147691,3.258167974,75.33260251,69.77067665,1
562,2.638931446,4.614790561,1.799631985,80.68144403,81.00427164,1
952,2.125976804,4.091052236,1.116571647,75.22977884,88.18107978,0
962,2.570389694,6.561467066,3.041319515,76.16925918,78.54639403,0
763,2.944655775,3.572187832,0.965755921,74.56941806,71.07501825,0
527,2.330415642,6.906764002,2.383137548,76.98556813,87.2818131,1
490,2.438762739,11.30651196,2.107327409,82.55588689,74.60261708,1
583,2.902512825,2.104514953,2.448889304,76.70648997,85.83839767,0
982,3.001012099,6.647766539,1.546072318,77.42703909,81.56059472,0
520,2.018880048,7.373651267,2.28167664,75.70135147,73.30853003,1
1315,3.664665178,6.46067356,2.097933809,78.70578081,79.16254543,1
508,3.375347102,6.937830928,1.308770952,75.85553092,79.390638,1
489,2.667227309,7.132621744,3.112086375,75.04427634,71.64076854,1
693,2.798753845,9.920670229,2.256903065,75.40234658,81.10495305,1
852,3.832447274,6.903192681,1.749999987,76.91732725,72.53782059,0
615,2.399981329,10.16321641,2.78011642,76.93075723,89.25354826,0
833,2.821520136,6.18773975,2.830499581,75.6900131,73.95402241,1
575,3.265869091,9.567955304,1.294649402,81.12517213,73.29739792,1
980,1.922964659,6.315304562,2.982247294,81.97173621,74.10735194,0
1517,3.209245896,4.541706729,3.572761935,77.51564802,68.37407271,0
626,2.75553322,5.682217513,2.004768725,75.67785844,75.34050618,0
821,4.116173215,7.711958608,3.556984601,82.50568093,83.39388798,0
615,3.963868631,4.461234717,1.446262676,76.70195595,73.03283435,0
940,0.291001795,6.931822547,3.78347048,77.48724986,87.81671502,0
923,2.874880151,6.551583376,2.650880649,85.44797937,86.42638075,1
549,2.373162782,6.280015209,1.532436825,78.1141162,67.10266451,1
634,3.285810052,12.53518641,1.472096953,84.88261607,75.47562317,1
573,2.152994489,9.425374202,5.036341917,75.54549343,86.23636466,1
783,4.423045947,7.737454332,4.996692977,82.6450543,71.97066307,0
1098,4.500297385,5.877467403,1.176429793,77.64394023,85.44828993,1
1215,4.876214154,4.925309155,3.245017365,77.09852882,85.09644205,1
589,2.73696409,12.37709659,1.607488484,74.28632928,64.53311535,0
2106,3.554431717,8.028974096,5.53882473,75.57512008,79.70319122,1
633,2.572487721,5.074380845,2.266198214,77.64113078,72.3072492,0
461,3.642850509,3.868962079,1.660525324,75.31103635,84.93524542,0
613,3.463984908,2.997292406,2.232984918,77.90667956,73.44434165,0
922,3.434614587,6.884069134,2.441379346,77.08385928,78.0269863,0
444,2.770990595,5.085241742,5.393121038,74.47756032,81.19490971,1
792,4.965157046,1.508758835,2.819937671,76.21432827,76.13780248,0
858,5.517880466,5.060114713,1.269739244,78.29130666,75.09460851,1
787,4.371238398,6.57242346,2.202876422,76.77477459,69.36010413,1
891,3.260654599,10.22683533,1.421585127,76.12628156,73.21157975,0
847,4.232853782,4.487787423,2.83907571,75.81364284,70.6833905,1
1367,2.375259932,3.814969613,1.893180376,85.21122202,72.92516551,1
716,3.043604163,6.907669764,2.887297752,79.95672802,72.06867942,1
496,2.287126765,3.069462723,1.191268199,74.83701836,65.21804926,0
476,3.206906935,7.120353766,2.01182009,77.70304503,88.30076726,1
824,3.00834063,5.283749921,3.040055034,78.62394435,86.44545345,0
550,3.643084078,7.095349297,2.618875503,86.44216838,73.34613285,0
906,5.219005988,5.911580598,1.27015057,79.99512587,85.46117545,1
1227,3.103696214,3.600701079,3.304792681,75.68609919,68.59585288,0
670,2.722271921,5.124213869,2.515286062,74.39678773,71.79116075,1
839,2.581549049,7.252249619,3.861086744,78.69959937,73.71549247,0
753,3.174813777,4.60437308,2.018408889,75.65502793,80.54921379,1
496,2.809265347,3.19436253,0.911783582,77.14931907,80.94589783,1
725,3.114016969,9.143844039,4.299228854,77.1888286,79.52497861,1
759,4.542509201,6.509747422,1.536836349,75.47592702,78.05539742,1
425,2.288838529,8.293879194,4.133815726,73.91903507,75.04033223,1
502,4.352055425,5.07876645,5.869220121,74.73452244,75.91305861,1
730,2.471940888,6.640023394,1.979908008,75.78765815,82.90408398,1
547,2.0723897,7.474661945,2.701857681,75.68277281,86.63223147,1
916,2.949671858,4.940682378,1.475033699,75.93042912,81.1989486,1
465,3.852066819,5.41945417,2.033419916,75.46579028,70.9677994,1
892,5.77976113,7.677799504,1.373352906,83.02233141,77.72621632,0
556,2.224514739,5.926193956,1.99358782,72.15126588,70.36676079,1
681,4.210146606,7.11600012,2.58714132,78.44407517,78.27837279,1
586,2.504293363,6.584434765,1.641090318,78.25847649,76.9828438,1
391,4.298077699,9.091678928,1.885018147,74.50436786,65.07200665,1
668,2.541819792,5.145479719,3.114428463,75.49389021,70.38139692,1
622,4.189654712,6.390303756,1.483985541,77.68239407,82.18918541,1
644,4.198998224,3.757913994,0.834959611,77.777935,73.46205538,0
572,3.73973671,6.79913136,2.844199749,75.32010817,74.81388319,1
582,3.335024029,5.854301554,4.176974077,75.47386317,75.2981436,0
653,2.510447176,6.248394419,1.725310357,75.46629958,76.68077153,0
597,3.134165064,5.948937486,2.18372627,76.26380281,65.67286626,0
443,3.857910612,3.834195718,2.511517934,75.42916489,68.35971095,1
2239,5.314913751,1.968074625,1.164791249,77.10819841,76.49441068,0
732,5.163690182,5.879079449,1.323167383,76.87975082,82.1320094,1
484,4.319836192,9.919491178,3.32272423,73.85743448,72.11960822,1
722,4.232462496,4.692092631,1.518970586,77.2604719,83.08777486,0
511,3.464579801,6.728426107,0.974754159,83.1974301,68.71508082,1
552,2.923119179,6.313561968,3.442215889,75.1837168,82.02729471,1
804,1.679161743,6.200844283,1.839173914,77.36713278,87.05479063,0
719,3.861570005,4.944861085,1.534081578,73.50571421,74.87536953,0
685,5.430190344,5.439440106,2.841804047,77.96534893,90.40078641,0
423,5.572009244,6.776067554,3.131005762,74.77453092,71.4811542,1
791,3.603794486,6.111216657,1.756325494,79.51553418,78.22078184,0
764,2.906079843,8.572967145,2.407333125,77.36771741,81.5117588,1
503,4.20875453,3.612326044,1.025987827,78.16580841,79.09257913,1
925,4.278984736,6.031416741,3.17791525,76.1924999,77.57617816,0
562,2.536882451,5.151546728,1.854318359,77.59149895,73.95009756,0
648,3.986151985,3.097112308,1.788459807,75.75775079,81.33392251,0
1018,4.569935174,4.831048278,0.901725142,75.08813199,72.83419818,0
698,2.886641016,4.184017163,2.163714173,76.60273948,80.04467055,1
807,4.332960574,6.131091036,3.758370784,76.68813773,79.57285341,0
537,3.193476392,4.889239829,2.686503222,75.0030507,69.794026,1
705,1.668181577,6.131495554,3.951186999,77.25731457,87.04221708,1
1483,2.823974192,5.922352313,5.527435426,74.93337426,72.24676273,0
991,2.639529424,14.52046699,2.025085211,76.93334122,68.06397301,1
1247,4.193235096,6.099368647,3.362577529,83.98195993,83.71911365,1
515,4.126271232,6.829178655,2.515842734,74.39638996,70.51546131,1
682,2.586103838,5.344298077,2.806204638,83.26261328,72.92537199,1
1109,2.128693481,8.778875563,2.135182249,76.83972613,81.76842315,0
530,2.885222029,10.97858137,1.766431799,76.30104807,73.14510192,1
1037,2.139223979,7.121392646,1.783265502,77.38760993,71.95918534,1
672,5.648501615,6.169548912,3.170248023,76.06702978,74.61167005,1
1103,2.886446054,5.217977546,1.842843979,86.04336774,85.25700296,0
1207,4.036516194,10.29182358,1.219550884,78.04390086,79.73381446,1
844,3.354398677,4.810898483,2.960913637,82.49499306,85.43791811,1
1163,4.680531418,4.98694035,3.347127962,75.77799184,72.15572807,1
957,2.864088192,6.208948057,2.545857494,76.01892631,84.53968777,1
405,1.860071996,4.34056055,1.787812131,76.57784503,81.75670247,1
474,5.258175766,12.29270989,1.703907773,73.76991698,82.34877311,1
